Email,Last Open Date,Revenue Generated ,,,,,,,,
nicola.rutherford@buytopiamail.com,7/14/2016,"$4,398.00",,,,,,,,
leah.hamilton@buytopiamail.com,7/16/2016,"$1,790.00",,,,,,,,
felicity.churchill@buytopiamail.com,7/10/2016,"$4,857.00",,,,,,,,
sean.bailey@buytopiamail.com,7/16/2016,"$2,041.00",,,,,,,,
alexandra.white@buytopiamail.com,7/20/2016,"$1,847.00",,,,,,,,
jake.tucker@buytopiamail.com,7/20/2016,"$3,371.00",,,,,,,,
nicola.mclean@buytopiamail.com,7/1/2016,$979.00,,,,,,,,
joanne.mcdonald@buytopiamail.com,8/4/2016,"$1,224.00",,,,,,,,
phil.harris@buytopiamail.com,7/24/2016,"$3,340.00",,,,,,,,
adam.piper@buytopiamail.com,8/16/2016,"$1,496.00",,,,,,,,
michelle.watson@buytopiamail.com,7/13/2016,"$1,443.00",,,,,,,,
olivia.may@buytopiamail.com,8/8/2016,$539.00,,,,,,,,
christian.cornish@buytopiamail.com,7/6/2016,$348.00,,,,,,,,
una.nolan@buytopiamail.com,7/24/2016,"$1,973.00",,,,,,,,
christopher.avery@buytopiamail.com,8/5/2016,"$4,464.00",,,,,,,,
peter.smith@buytopiamail.com,8/18/2016,"$4,586.00",,,,,,,,
lucas.thomson@buytopiamail.com,7/1/2016,$156.00,,,,,,,,
jasmine.morgan@buytopiamail.com,6/29/2016,$549.00,,,,,,,,
alan.tucker@buytopiamail.com,7/12/2016,$233.00,,,,,,,,
frank.wright@buytopiamail.com,7/13/2016,"$3,505.00",,,,,,,,
robert.simpson@buytopiamail.com,8/9/2016,"$4,950.00",,,,,,,,
wanda.young@buytopiamail.com,8/10/2016,"$2,548.00",,,,,,,,
ryan.white@buytopiamail.com,7/22/2016,"$1,306.00",,,,,,,,
melanie.brown@buytopiamail.com,7/12/2016,"$2,149.00",,,,,,,,
justin.edmunds@buytopiamail.com,7/31/2016,"$3,249.00",,,,,,,,
alexander.paige@buytopiamail.com,7/21/2016,"$4,206.00",,,,,,,,
molly.slater@buytopiamail.com,8/5/2016,"$3,809.00",,,,,,,,
joan.springer@buytopiamail.com,7/12/2016,$900.00,,,,,,,,
dan.bower@buytopiamail.com,7/6/2016,"$4,994.00",,,,,,,,
benjamin.martin@buytopiamail.com,7/27/2016,"$1,103.00",,,,,,,,
lauren.underwood@buytopiamail.com,7/4/2016,"$4,435.00",,,,,,,,
lillian.hamilton@buytopiamail.com,8/3/2016,"$2,903.00",,,,,,,,
yvonne.arnold@buytopiamail.com,8/7/2016,"$2,003.00",,,,,,,,
charles.mcdonald@buytopiamail.com,6/29/2016,$770.00,,,,,,,,
lisa.ogden@buytopiamail.com,8/11/2016,"$3,061.00",,,,,,,,
liam.turner@buytopiamail.com,7/25/2016,"$1,574.00",,,,,,,,
brandon.hart@buytopiamail.com,8/15/2016,"$1,624.00",,,,,,,,
peter.piper@buytopiamail.com,7/28/2016,"$4,394.00",,,,,,,,
bella.smith@buytopiamail.com,7/28/2016,"$1,031.00",,,,,,,,
keith.welch@buytopiamail.com,8/12/2016,"$2,255.00",,,,,,,,
zoe.howard@buytopiamail.com,7/23/2016,"$4,638.00",,,,,,,,
charles.king@buytopiamail.com,7/1/2016,$31.00,,,,,,,,
brandon.wilson@buytopiamail.com,7/5/2016,"$3,537.00",,,,,,,,
sean.smith@buytopiamail.com,7/2/2016,"$3,392.00",,,,,,,,
sam.langdon@buytopiamail.com,7/21/2016,"$2,174.00",,,,,,,,
faith.nolan@buytopiamail.com,8/3/2016,"$4,219.00",,,,,,,,
william.mitchell@buytopiamail.com,7/25/2016,$362.00,,,,,,,,
alan.rampling@buytopiamail.com,7/1/2016,"$3,202.00",,,,,,,,
lucas.nolan@buytopiamail.com,7/6/2016,"$1,135.00",,,,,,,,
colin.campbell@buytopiamail.com,8/18/2016,"$4,012.00",,,,,,,,
anthony.bell@buytopiamail.com,7/24/2016,"$3,148.00",,,,,,,,
dan.coleman@buytopiamail.com,8/4/2016,"$3,674.00",,,,,,,,
claire.pullman@buytopiamail.com,7/1/2016,"$2,291.00",,,,,,,,
jennifer.scott@buytopiamail.com,7/1/2016,"$1,378.00",,,,,,,,
tracey.coleman@buytopiamail.com,7/18/2016,"$2,133.00",,,,,,,,
charles.rutherford@buytopiamail.com,7/15/2016,"$3,280.00",,,,,,,,
isaac.greene@buytopiamail.com,8/12/2016,"$3,833.00",,,,,,,,
eric.gray@buytopiamail.com,7/11/2016,$406.00,,,,,,,,
amelia.powell@buytopiamail.com,7/1/2016,"$3,645.00",,,,,,,,
felicity.peake@buytopiamail.com,8/6/2016,"$1,860.00",,,,,,,,
virginia.fraser@buytopiamail.com,7/1/2016,$296.00,,,,,,,,
anthony.mclean@buytopiamail.com,8/4/2016,"$2,295.00",,,,,,,,
jasmine.piper@buytopiamail.com,8/17/2016,"$1,171.00",,,,,,,,
alan.wright@buytopiamail.com,7/18/2016,"$1,205.00",,,,,,,,
anna.north@buytopiamail.com,7/12/2016,"$3,027.00",,,,,,,,
sean.powell@buytopiamail.com,7/22/2016,$352.00,,,,,,,,
ruth.edmunds@buytopiamail.com,7/2/2016,"$3,776.00",,,,,,,,
samantha.fisher@buytopiamail.com,7/26/2016,$46.00,,,,,,,,
tim.skinner@buytopiamail.com,7/16/2016,"$2,698.00",,,,,,,,
dylan.cornish@buytopiamail.com,7/16/2016,"$3,755.00",,,,,,,,
hannah.buckland@buytopiamail.com,8/11/2016,"$1,382.00",,,,,,,,
lisa.jones@buytopiamail.com,7/24/2016,"$2,002.00",,,,,,,,
mary.mcgrath@buytopiamail.com,7/14/2016,"$1,511.00",,,,,,,,
sally.james@buytopiamail.com,7/15/2016,"$3,369.00",,,,,,,,
thomas.wilkins@buytopiamail.com,7/19/2016,"$1,169.00",,,,,,,,
anthony.howard@buytopiamail.com,8/18/2016,"$4,524.00",,,,,,,,
stephanie.arnold@buytopiamail.com,8/7/2016,"$3,983.00",,,,,,,,
jacob.hill@buytopiamail.com,7/1/2016,$596.00,,,,,,,,
jennifer.clark@buytopiamail.com,7/23/2016,"$3,830.00",,,,,,,,
ella.welch@buytopiamail.com,7/29/2016,"$2,893.00",,,,,,,,
andrea.carr@buytopiamail.com,8/12/2016,"$2,919.00",,,,,,,,
andrea.gray@buytopiamail.com,7/24/2016,"$4,684.00",,,,,,,,
leah.macleod@buytopiamail.com,8/13/2016,$353.00,,,,,,,,
wanda.mcgrath@buytopiamail.com,8/17/2016,"$4,219.00",,,,,,,,
andrea.lawrence@buytopiamail.com,8/17/2016,"$4,265.00",,,,,,,,
jasmine.dickens@buytopiamail.com,7/23/2016,"$4,339.00",,,,,,,,
sonia.watson@buytopiamail.com,7/22/2016,"$2,529.00",,,,,,,,
steven.mackay@buytopiamail.com,7/13/2016,"$3,488.00",,,,,,,,
tim.short@buytopiamail.com,7/10/2016,$878.00,,,,,,,,
jacob.turner@buytopiamail.com,7/16/2016,"$4,478.00",,,,,,,,
jack.duncan@buytopiamail.com,8/18/2016,"$1,923.00",,,,,,,,
dan.mcgrath@buytopiamail.com,7/29/2016,"$4,624.00",,,,,,,,
nicola.morgan@buytopiamail.com,7/1/2016,"$4,888.00",,,,,,,,
neil.baker@buytopiamail.com,7/23/2016,"$1,146.00",,,,,,,,
kimberly.morrison@buytopiamail.com,7/30/2016,"$3,489.00",,,,,,,,
dorothy.skinner@buytopiamail.com,8/12/2016,"$1,442.00",,,,,,,,
tracey.watson@buytopiamail.com,8/17/2016,"$4,801.00",,,,,,,,
karen.underwood@buytopiamail.com,7/12/2016,"$1,744.00",,,,,,,,
anna.sharp@buytopiamail.com,7/18/2016,"$3,055.00",,,,,,,,
jake.metcalfe@buytopiamail.com,7/5/2016,"$2,874.00",,,,,,,,
victoria.howard@buytopiamail.com,8/14/2016,"$2,857.00",,,,,,,,
dorothy.hodges@buytopiamail.com,8/11/2016,"$3,418.00",,,,,,,,
liam.harris@buytopiamail.com,7/14/2016,"$2,112.00",,,,,,,,
austin.miller@buytopiamail.com,6/29/2016,"$2,578.00",,,,,,,,
brandon.ferguson@buytopiamail.com,7/2/2016,"$1,440.00",,,,,,,,
nicola.bell@buytopiamail.com,7/5/2016,$448.00,,,,,,,,
rebecca.manning@buytopiamail.com,7/20/2016,"$4,370.00",,,,,,,,
madeleine.macleod@buytopiamail.com,8/9/2016,$116.00,,,,,,,,
audrey.taylor@buytopiamail.com,8/18/2016,"$1,929.00",,,,,,,,
joanne.lambert@buytopiamail.com,7/25/2016,"$1,067.00",,,,,,,,
una.rampling@buytopiamail.com,8/12/2016,"$1,935.00",,,,,,,,
lauren.bell@buytopiamail.com,8/3/2016,"$1,252.00",,,,,,,,
william.sutherland@buytopiamail.com,7/23/2016,"$1,552.00",,,,,,,,
jason.dyer@buytopiamail.com,7/29/2016,"$4,093.00",,,,,,,,
grace.paterson@buytopiamail.com,8/18/2016,"$4,398.00",,,,,,,,
warren.may@buytopiamail.com,7/7/2016,"$2,139.00",,,,,,,,
max.mclean@buytopiamail.com,7/13/2016,"$2,341.00",,,,,,,,
gavin.duncan@buytopiamail.com,7/18/2016,"$4,435.00",,,,,,,,
colin.hudson@buytopiamail.com,7/7/2016,$727.00,,,,,,,,
victoria.mcgrath@buytopiamail.com,8/1/2016,$959.00,,,,,,,,
emma.white@buytopiamail.com,8/15/2016,"$4,916.00",,,,,,,,
liam.brown@buytopiamail.com,7/7/2016,"$3,994.00",,,,,,,,
kylie.young@buytopiamail.com,7/16/2016,"$1,567.00",,,,,,,,
james.coleman@buytopiamail.com,7/16/2016,$766.00,,,,,,,,
simon.brown@buytopiamail.com,7/28/2016,"$2,087.00",,,,,,,,
irene.hudson@buytopiamail.com,8/10/2016,"$2,901.00",,,,,,,,
leonard.rampling@buytopiamail.com,7/6/2016,"$3,114.00",,,,,,,,
heather.edmunds@buytopiamail.com,8/1/2016,"$2,918.00",,,,,,,,
irene.fraser@buytopiamail.com,7/31/2016,"$2,354.00",,,,,,,,
zoe.russell@buytopiamail.com,6/29/2016,"$1,092.00",,,,,,,,
maria.gray@buytopiamail.com,8/17/2016,$784.00,,,,,,,,
eric.mitchell@buytopiamail.com,8/4/2016,$693.00,,,,,,,,
alexander.russell@buytopiamail.com,7/23/2016,"$1,970.00",,,,,,,,
kimberly.fisher@buytopiamail.com,8/8/2016,"$1,547.00",,,,,,,,
lillian.lyman@buytopiamail.com,7/9/2016,$688.00,,,,,,,,
leah.graham@buytopiamail.com,7/28/2016,"$2,258.00",,,,,,,,
leah.tucker@buytopiamail.com,7/4/2016,"$2,999.00",,,,,,,,
michelle.wallace@buytopiamail.com,7/30/2016,"$3,433.00",,,,,,,,
phil.vance@buytopiamail.com,7/12/2016,"$3,477.00",,,,,,,,
pippa.wilson@buytopiamail.com,7/27/2016,"$3,155.00",,,,,,,,
nathan.stewart@buytopiamail.com,7/25/2016,"$4,932.00",,,,,,,,
max.grant@buytopiamail.com,8/16/2016,"$2,177.00",,,,,,,,
diana.reid@buytopiamail.com,7/27/2016,$301.00,,,,,,,,
maria.white@buytopiamail.com,8/3/2016,"$1,876.00",,,,,,,,
jane.walker@buytopiamail.com,7/13/2016,"$3,242.00",,,,,,,,
jasmine.mcdonald@buytopiamail.com,7/25/2016,"$1,573.00",,,,,,,,
edward.vaughan@buytopiamail.com,7/14/2016,"$4,946.00",,,,,,,,
richard.wilkins@buytopiamail.com,8/3/2016,$904.00,,,,,,,,
michael.white@buytopiamail.com,7/2/2016,"$1,906.00",,,,,,,,
rebecca.johnston@buytopiamail.com,7/4/2016,"$4,159.00",,,,,,,,
wendy.glover@buytopiamail.com,8/11/2016,"$4,016.00",,,,,,,,
donna.kelly@buytopiamail.com,7/26/2016,"$4,511.00",,,,,,,,
william.bell@buytopiamail.com,8/13/2016,$866.00,,,,,,,,
ryan.powell@buytopiamail.com,7/22/2016,"$3,913.00",,,,,,,,
paul.black@buytopiamail.com,7/22/2016,"$2,563.00",,,,,,,,
leah.james@buytopiamail.com,6/30/2016,"$1,298.00",,,,,,,,
brian.manning@buytopiamail.com,8/11/2016,"$2,476.00",,,,,,,,
chloe.terry@buytopiamail.com,8/4/2016,"$1,099.00",,,,,,,,
jack.davies@buytopiamail.com,7/27/2016,"$2,612.00",,,,,,,,
sean.piper@buytopiamail.com,7/24/2016,"$3,760.00",,,,,,,,
jake.springer@buytopiamail.com,8/3/2016,"$1,019.00",,,,,,,,
wendy.thomson@buytopiamail.com,8/4/2016,"$1,827.00",,,,,,,,
anne.clark@buytopiamail.com,7/23/2016,$746.00,,,,,,,,
alexander.ellison@buytopiamail.com,7/9/2016,"$3,921.00",,,,,,,,
jack.walsh@buytopiamail.com,7/11/2016,"$2,023.00",,,,,,,,
joan.grant@buytopiamail.com,8/7/2016,"$4,504.00",,,,,,,,
nicola.vance@buytopiamail.com,7/10/2016,"$2,422.00",,,,,,,,
alexandra.roberts@buytopiamail.com,8/2/2016,"$1,798.00",,,,,,,,
sam.hemmings@buytopiamail.com,8/11/2016,"$3,906.00",,,,,,,,
emily.mackenzie@buytopiamail.com,7/1/2016,"$1,071.00",,,,,,,,
jasmine.hudson@buytopiamail.com,7/10/2016,$583.00,,,,,,,,
sean.henderson@buytopiamail.com,8/14/2016,$991.00,,,,,,,,
zoe.gibson@buytopiamail.com,7/8/2016,"$1,962.00",,,,,,,,
joseph.bond@buytopiamail.com,8/3/2016,"$1,277.00",,,,,,,,
peter.manning@buytopiamail.com,8/1/2016,"$3,769.00",,,,,,,,
jennifer.bell@buytopiamail.com,7/26/2016,"$1,138.00",,,,,,,,
alexandra.hardacre@buytopiamail.com,8/5/2016,"$3,023.00",,,,,,,,
steven.young@buytopiamail.com,7/26/2016,$226.00,,,,,,,,
nathan.simpson@buytopiamail.com,7/24/2016,"$2,476.00",,,,,,,,
jan.buckland@buytopiamail.com,8/4/2016,"$2,771.00",,,,,,,,
matt.ferguson@buytopiamail.com,8/14/2016,"$1,903.00",,,,,,,,
jennifer.robertson@buytopiamail.com,7/14/2016,"$1,997.00",,,,,,,,
rachel.morrison@buytopiamail.com,7/6/2016,"$2,310.00",,,,,,,,
cameron.bond@buytopiamail.com,7/29/2016,$255.00,,,,,,,,
ella.stewart@buytopiamail.com,8/2/2016,"$4,170.00",,,,,,,,
blake.baker@buytopiamail.com,7/18/2016,"$4,489.00",,,,,,,,
julian.randall@buytopiamail.com,8/8/2016,"$3,230.00",,,,,,,,
harry.ferguson@buytopiamail.com,7/8/2016,$85.00,,,,,,,,
david.peake@buytopiamail.com,8/2/2016,"$3,180.00",,,,,,,,
carol.clarkson@buytopiamail.com,8/11/2016,"$3,602.00",,,,,,,,
megan.rutherford@buytopiamail.com,7/8/2016,"$1,460.00",,,,,,,,
dan.powell@buytopiamail.com,8/2/2016,"$2,982.00",,,,,,,,
ruth.smith@buytopiamail.com,7/26/2016,"$4,167.00",,,,,,,,
sebastian.tucker@buytopiamail.com,7/23/2016,"$1,911.00",,,,,,,,
joe.peake@buytopiamail.com,7/10/2016,$981.00,,,,,,,,
jan.piper@buytopiamail.com,7/17/2016,"$4,814.00",,,,,,,,
pippa.simpson@buytopiamail.com,7/20/2016,"$1,548.00",,,,,,,,
austin.berry@buytopiamail.com,7/21/2016,"$3,598.00",,,,,,,,
evan.duncan@buytopiamail.com,7/28/2016,"$3,727.00",,,,,,,,
deirdre.turner@buytopiamail.com,8/17/2016,$524.00,,,,,,,,
leah.kerr@buytopiamail.com,8/2/2016,"$3,508.00",,,,,,,,
carol.burgess@buytopiamail.com,7/11/2016,$459.00,,,,,,,,
jake.fisher@buytopiamail.com,8/5/2016,"$4,085.00",,,,,,,,
amy.black@buytopiamail.com,7/5/2016,"$4,458.00",,,,,,,,
anna.manning@buytopiamail.com,7/31/2016,"$2,847.00",,,,,,,,
kimberly.graham@buytopiamail.com,7/11/2016,"$1,429.00",,,,,,,,
christopher.wright@buytopiamail.com,8/4/2016,"$4,294.00",,,,,,,,
stewart.russell@buytopiamail.com,7/11/2016,"$2,021.00",,,,,,,,
austin.harris@buytopiamail.com,7/9/2016,"$2,194.00",,,,,,,,
cameron.hart@buytopiamail.com,8/18/2016,"$2,480.00",,,,,,,,
amy.mills@buytopiamail.com,7/26/2016,$979.00,,,,,,,,
piers.chapman@buytopiamail.com,8/10/2016,"$3,794.00",,,,,,,,
peter.langdon@buytopiamail.com,8/17/2016,"$3,112.00",,,,,,,,
diana.hill@buytopiamail.com,7/14/2016,"$2,201.00",,,,,,,,
jack.berry@buytopiamail.com,8/5/2016,"$2,304.00",,,,,,,,
bella.edmunds@buytopiamail.com,7/26/2016,"$3,055.00",,,,,,,,
jan.brown@buytopiamail.com,8/18/2016,"$1,926.00",,,,,,,,
ella.oliver@buytopiamail.com,8/6/2016,"$2,412.00",,,,,,,,
dominic.davies@buytopiamail.com,8/6/2016,"$1,422.00",,,,,,,,
sebastian.hardacre@buytopiamail.com,7/20/2016,"$3,063.00",,,,,,,,
donna.james@buytopiamail.com,7/7/2016,"$3,872.00",,,,,,,,
sophie.berry@buytopiamail.com,8/11/2016,"$4,448.00",,,,,,,,
diana.baker@buytopiamail.com,7/1/2016,"$4,835.00",,,,,,,,
emma.james@buytopiamail.com,8/8/2016,"$2,629.00",,,,,,,,
matt.hunter@buytopiamail.com,8/17/2016,"$3,490.00",,,,,,,,
andrew.sharp@buytopiamail.com,8/9/2016,"$1,621.00",,,,,,,,
dan.kelly@buytopiamail.com,7/17/2016,"$1,843.00",,,,,,,,
madeleine.nash@buytopiamail.com,7/10/2016,"$2,859.00",,,,,,,,
luke.bond@buytopiamail.com,7/1/2016,"$3,791.00",,,,,,,,
piers.greene@buytopiamail.com,7/10/2016,"$1,018.00",,,,,,,,
sebastian.skinner@buytopiamail.com,7/12/2016,"$1,016.00",,,,,,,,
isaac.robertson@buytopiamail.com,8/3/2016,$199.00,,,,,,,,
ian.dowd@buytopiamail.com,7/9/2016,"$4,721.00",,,,,,,,
ryan.hudson@buytopiamail.com,7/22/2016,"$3,059.00",,,,,,,,
stewart.wright@buytopiamail.com,7/22/2016,"$1,215.00",,,,,,,,
sebastian.ball@buytopiamail.com,8/9/2016,"$1,321.00",,,,,,,,
lauren.parsons@buytopiamail.com,8/15/2016,"$2,902.00",,,,,,,,
amelia.white@buytopiamail.com,7/28/2016,$175.00,,,,,,,,
victoria.johnston@buytopiamail.com,7/29/2016,$359.00,,,,,,,,
sebastian.harris@buytopiamail.com,8/12/2016,"$3,954.00",,,,,,,,
jan.avery@buytopiamail.com,8/5/2016,"$1,149.00",,,,,,,,
cameron.mackenzie@buytopiamail.com,8/18/2016,"$1,742.00",,,,,,,,
cameron.short@buytopiamail.com,7/19/2016,$72.00,,,,,,,,
megan.powell@buytopiamail.com,7/26/2016,"$4,487.00",,,,,,,,
wanda.taylor@buytopiamail.com,7/11/2016,"$3,982.00",,,,,,,,
isaac.berry@buytopiamail.com,8/18/2016,"$1,333.00",,,,,,,,
theresa.hart@buytopiamail.com,7/15/2016,"$1,931.00",,,,,,,,
penelope.wilson@buytopiamail.com,8/16/2016,"$2,691.00",,,,,,,,
yvonne.miller@buytopiamail.com,7/23/2016,$899.00,,,,,,,,
warren.jones@buytopiamail.com,8/8/2016,$780.00,,,,,,,,
jennifer.churchill@buytopiamail.com,8/2/2016,"$4,505.00",,,,,,,,
pippa.bailey@buytopiamail.com,8/14/2016,"$4,113.00",,,,,,,,
olivia.mitchell@buytopiamail.com,8/10/2016,"$4,847.00",,,,,,,,
karen.sanderson@buytopiamail.com,7/22/2016,"$3,091.00",,,,,,,,
leonard.paige@buytopiamail.com,8/12/2016,"$2,106.00",,,,,,,,
isaac.mcgrath@buytopiamail.com,8/18/2016,"$1,415.00",,,,,,,,
rebecca.edmunds@buytopiamail.com,8/2/2016,"$1,646.00",,,,,,,,
zoe.hardacre@buytopiamail.com,8/10/2016,"$1,948.00",,,,,,,,
sonia.baker@buytopiamail.com,7/30/2016,"$4,801.00",,,,,,,,
neil.mackay@buytopiamail.com,8/14/2016,"$1,360.00",,,,,,,,
alan.slater@buytopiamail.com,7/12/2016,"$1,906.00",,,,,,,,
charles.hunter@buytopiamail.com,8/2/2016,$484.00,,,,,,,,
adrian.short@buytopiamail.com,7/28/2016,"$3,606.00",,,,,,,,
luke.smith@buytopiamail.com,7/11/2016,"$2,751.00",,,,,,,,
dylan.sharp@buytopiamail.com,7/25/2016,"$4,126.00",,,,,,,,
diana.jackson@buytopiamail.com,8/1/2016,"$3,654.00",,,,,,,,
luke.macleod@buytopiamail.com,8/3/2016,"$4,468.00",,,,,,,,
piers.howard@buytopiamail.com,8/4/2016,"$4,782.00",,,,,,,,
grace.wilkins@buytopiamail.com,7/7/2016,"$3,653.00",,,,,,,,
anne.newman@buytopiamail.com,7/15/2016,$128.00,,,,,,,,
jack.dowd@buytopiamail.com,7/30/2016,"$4,684.00",,,,,,,,
abigail.gray@buytopiamail.com,8/14/2016,"$1,354.00",,,,,,,,
pippa.marshall@buytopiamail.com,7/6/2016,"$4,667.00",,,,,,,,
justin.dickens@buytopiamail.com,7/6/2016,"$1,699.00",,,,,,,,
victor.hemmings@buytopiamail.com,8/18/2016,"$4,683.00",,,,,,,,
thomas.sanderson@buytopiamail.com,7/18/2016,"$3,875.00",,,,,,,,
jack.clarkson@buytopiamail.com,7/30/2016,"$1,066.00",,,,,,,,
maria.springer@buytopiamail.com,8/1/2016,$977.00,,,,,,,,
anna.davies@buytopiamail.com,8/12/2016,$627.00,,,,,,,,
amanda.blake@buytopiamail.com,6/29/2016,"$4,136.00",,,,,,,,
ruth.kelly@buytopiamail.com,7/26/2016,"$2,591.00",,,,,,,,
joanne.hardacre@buytopiamail.com,7/24/2016,"$1,469.00",,,,,,,,
penelope.roberts@buytopiamail.com,7/10/2016,$318.00,,,,,,,,
katherine.peake@buytopiamail.com,7/10/2016,$718.00,,,,,,,,
dylan.gibson@buytopiamail.com,7/19/2016,$910.00,,,,,,,,
phil.welch@buytopiamail.com,7/13/2016,$933.00,,,,,,,,
benjamin.ellison@buytopiamail.com,8/8/2016,"$4,138.00",,,,,,,,
sam.allan@buytopiamail.com,8/2/2016,"$4,131.00",,,,,,,,
sophie.randall@buytopiamail.com,8/6/2016,"$4,689.00",,,,,,,,
kevin.paterson@buytopiamail.com,7/10/2016,$404.00,,,,,,,,
christopher.paige@buytopiamail.com,7/16/2016,$817.00,,,,,,,,
zoe.rampling@buytopiamail.com,7/7/2016,"$1,177.00",,,,,,,,
austin.peake@buytopiamail.com,7/19/2016,"$3,414.00",,,,,,,,
julian.short@buytopiamail.com,8/14/2016,"$3,798.00",,,,,,,,
jason.ferguson@buytopiamail.com,7/31/2016,$762.00,,,,,,,,
zoe.young@buytopiamail.com,8/8/2016,"$2,457.00",,,,,,,,
heather.bower@buytopiamail.com,7/24/2016,"$2,726.00",,,,,,,,
jasmine.baker@buytopiamail.com,7/7/2016,"$3,370.00",,,,,,,,
john.jackson@buytopiamail.com,7/12/2016,"$2,241.00",,,,,,,,
natalie.slater@buytopiamail.com,7/19/2016,"$1,619.00",,,,,,,,
maria.tucker@buytopiamail.com,7/26/2016,"$4,361.00",,,,,,,,
diana.sanderson@buytopiamail.com,6/30/2016,"$2,277.00",,,,,,,,
heather.walker@buytopiamail.com,7/10/2016,"$1,346.00",,,,,,,,
christopher.alsop@buytopiamail.com,7/13/2016,"$1,530.00",,,,,,,,
sally.black@buytopiamail.com,8/18/2016,"$1,463.00",,,,,,,,
amelia.graham@buytopiamail.com,7/11/2016,"$2,530.00",,,,,,,,
sam.johnston@buytopiamail.com,6/29/2016,"$1,890.00",,,,,,,,
sam.lambert@buytopiamail.com,7/15/2016,"$3,408.00",,,,,,,,
yvonne.vance@buytopiamail.com,7/11/2016,"$4,954.00",,,,,,,,
nathan.rutherford@buytopiamail.com,7/30/2016,"$3,698.00",,,,,,,,
rachel.hodges@buytopiamail.com,8/17/2016,"$1,769.00",,,,,,,,
abigail.jones@buytopiamail.com,8/2/2016,"$4,051.00",,,,,,,,
abigail.russell@buytopiamail.com,7/25/2016,"$1,549.00",,,,,,,,
amy.vance@buytopiamail.com,7/17/2016,"$4,533.00",,,,,,,,
donna.martin@buytopiamail.com,8/17/2016,"$4,348.00",,,,,,,,
heather.quinn@buytopiamail.com,8/2/2016,"$3,892.00",,,,,,,,
kevin.buckland@buytopiamail.com,7/24/2016,$734.00,,,,,,,,
adam.walsh@buytopiamail.com,7/3/2016,"$2,589.00",,,,,,,,
ruth.morrison@buytopiamail.com,8/10/2016,"$3,929.00",,,,,,,,
elizabeth.ince@buytopiamail.com,7/16/2016,$528.00,,,,,,,,
lisa.may@buytopiamail.com,7/19/2016,$878.00,,,,,,,,
caroline.mathis@buytopiamail.com,7/3/2016,$958.00,,,,,,,,
kevin.wright@buytopiamail.com,7/17/2016,"$4,843.00",,,,,,,,
benjamin.gray@buytopiamail.com,7/30/2016,$753.00,,,,,,,,
madeleine.metcalfe@buytopiamail.com,8/16/2016,"$1,024.00",,,,,,,,
gavin.peake@buytopiamail.com,8/11/2016,"$2,853.00",,,,,,,,
eric.underwood@buytopiamail.com,7/15/2016,"$3,614.00",,,,,,,,
gordon.hemmings@buytopiamail.com,8/10/2016,"$3,744.00",,,,,,,,
neil.chapman@buytopiamail.com,8/18/2016,"$4,298.00",,,,,,,,
sebastian.slater@buytopiamail.com,7/14/2016,"$4,750.00",,,,,,,,
abigail.stewart@buytopiamail.com,8/13/2016,"$1,953.00",,,,,,,,
penelope.peake@buytopiamail.com,7/16/2016,"$3,897.00",,,,,,,,
jasmine.peters@buytopiamail.com,8/3/2016,$605.00,,,,,,,,
gabrielle.hart@buytopiamail.com,8/2/2016,$581.00,,,,,,,,
connor.campbell@buytopiamail.com,7/31/2016,$826.00,,,,,,,,
jane.hill@buytopiamail.com,8/13/2016,"$4,122.00",,,,,,,,
austin.vaughan@buytopiamail.com,7/18/2016,"$1,672.00",,,,,,,,
michelle.knox@buytopiamail.com,7/21/2016,$366.00,,,,,,,,
virginia.murray@buytopiamail.com,7/8/2016,"$4,273.00",,,,,,,,
maria.pullman@buytopiamail.com,7/31/2016,"$4,015.00",,,,,,,,
jason.rees@buytopiamail.com,8/8/2016,"$2,470.00",,,,,,,,
dorothy.gray@buytopiamail.com,7/11/2016,"$1,499.00",,,,,,,,
owen.anderson@buytopiamail.com,8/12/2016,$567.00,,,,,,,,
nathan.hodges@buytopiamail.com,8/2/2016,"$2,886.00",,,,,,,,
leah.hemmings@buytopiamail.com,7/16/2016,"$4,628.00",,,,,,,,
samantha.bond@buytopiamail.com,8/2/2016,"$4,848.00",,,,,,,,
adam.graham@buytopiamail.com,7/1/2016,"$4,850.00",,,,,,,,
anne.walker@buytopiamail.com,8/5/2016,"$4,095.00",,,,,,,,
diana.wright@buytopiamail.com,7/2/2016,$832.00,,,,,,,,
emily.may@buytopiamail.com,7/25/2016,"$4,929.00",,,,,,,,
vanessa.ross@buytopiamail.com,7/28/2016,"$3,583.00",,,,,,,,
keith.watson@buytopiamail.com,8/8/2016,"$1,119.00",,,,,,,,
jacob.campbell@buytopiamail.com,8/9/2016,"$2,516.00",,,,,,,,
gordon.slater@buytopiamail.com,8/18/2016,"$2,499.00",,,,,,,,
adam.churchill@buytopiamail.com,8/3/2016,"$2,507.00",,,,,,,,
adrian.allan@buytopiamail.com,8/8/2016,"$1,401.00",,,,,,,,
rebecca.mcdonald@buytopiamail.com,7/29/2016,"$3,402.00",,,,,,,,
jason.harris@buytopiamail.com,8/13/2016,"$2,859.00",,,,,,,,
steven.black@buytopiamail.com,8/3/2016,"$3,447.00",,,,,,,,
jason.marshall@buytopiamail.com,8/4/2016,"$3,472.00",,,,,,,,
colin.berry@buytopiamail.com,8/3/2016,"$2,900.00",,,,,,,,
